Request_ID,Timestamp,Service,Environment,Region,HTTP_Method,Status_Code,Latency_ms,CPU_Usage_pct,Payload_KB
REQ-02223,2026-01-22 02:13:00,API Gateway,Production,Hyderabad,POST,200,227.5,1.25,453
REQ-02224,2026-02-05 21:01:00,Auth Service,Production,Mumbai,GET,200,177.4,2.55,443
REQ-02225,2026-06-09 03:59:00,User Service,Production,Hyderabad,GET,404,229.1,0.18,414
REQ-02226,2026-03-15 16:06:00,Auth Service,Production,Mumbai,GET,429,152.3,2.5,244
REQ-02227,2026-05-08 22:12:00,Payment Service,Production,Mumbai,GET,429,366.1,2.31,122
REQ-02228,2026-04-21 14:26:00,API Gateway,Production,Hyderabad,PUT,200,101.7,0.78,417
REQ-02229,2026-04-05 06:52:00,Payment Service,Production,Bangalore,GET,500,420.1,3.11,175
REQ-02230,2026-06-05 23:22:00,Notification Service,Production,Pune,POST,200,238.6,2.36,78
REQ-02231,2026-03-21 18:49:00,API Gateway,Production,Mumbai,POST,400,93.4,3.41,478
REQ-02232,2026-03-15 05:04:00,Payment Service,Production,Bangalore,GET,400,236.3,2.89,118
REQ-02233,2026-02-04 12:19:00,API Gateway,Production,Hyderabad,GET,200,119.0,3.69,395
REQ-02234,2026-05-06 10:45:00,API Gateway,Production,Hyderabad,POST,201,215.1,3.46,210
REQ-02235,2026-06-17 19:25:00,Notification Service,Production,Hyderabad,POST,200,98.7,0.99,86
REQ-02236,2026-03-17 20:54:00,Payment Service,Staging,Pune,GET,200,282.3,2.04,22
REQ-02237,2026-05-21 22:11:00,Notification Service,Staging,Mumbai,GET,201,289.7,2.11,5
REQ-02238,2026-02-21 06:03:00,API Gateway,Production,Pune,GET,503,286.9,0.85,253
REQ-02239,2026-03-18 05:28:00,API Gateway,Production,Bangalore,POST,200,215.2,0.84,336
REQ-02240,2026-06-21 13:47:00,Auth Service,Production,Pune,GET,201,169.4,2.5,156
REQ-02241,2026-01-18 05:11:00,Payment Service,Production,Bangalore,GET,502,619.0,0.32,252
REQ-02242,2026-01-26 03:09:00,Notification Service,Production,Mumbai,GET,200,259.2,1.77,277
REQ-02243,2026-02-27 01:36:00,Payment Service,Staging,Pune,GET,200,324.4,2.8,178
REQ-02244,2026-03-20 18:35:00,Payment Service,Production,Bangalore,POST,502,395.1,2.67,147
REQ-02245,2026-02-15 20:24:00,User Service,Staging,Pune,PUT,200,202.6,1.58,162
REQ-02246,2026-01-30 21:06:00,API Gateway,Production,Hyderabad,POST,200,152.8,3.86,325
REQ-02247,2026-01-17 16:02:00,Payment Service,Production,Bangalore,POST,200,428.9,3.24,13
REQ-02248,2026-04-13 04:42:00,API Gateway,Staging,Hyderabad,GET,503,496.8,3.55,113
REQ-02249,2026-01-22 11:32:00,Auth Service,Production,Mumbai,GET,502,110.2,3.82,92
REQ-02250,2026-05-16 10:28:00,Auth Service,Production,Mumbai,POST,200,104.0,2.2,407
REQ-02251,2026-06-20 00:38:00,Payment Service,Production,Hyderabad,POST,200,443.1,0.63,244
REQ-02252,2026-03-15 01:02:00,API Gateway,Production,Mumbai,POST,200,165.8,0.23,111
REQ-02253,2026-01-18 20:40:00,Notification Service,Production,Mumbai,GET,200,370.2,0.84,352
REQ-02254,2026-01-20 20:17:00,Payment Service,Production,Bangalore,POST,200,350.6,3.52,392
REQ-02255,2026-01-27 10:17:00,Auth Service,Staging,Bangalore,POST,502,169.6,0.19,94
REQ-02256,2026-05-03 17:52:00,Auth Service,Staging,Mumbai,POST,503,227.3,1.15,83
REQ-02257,2026-01-04 16:25:00,Notification Service,Production,Pune,POST,400,241.6,2.54,164
REQ-02258,2026-02-04 15:55:00,Auth Service,Production,Hyderabad,DELETE,200,178.8,1.91,388
REQ-02259,2026-06-23 11:03:00,User Service,Production,Hyderabad,DELETE,400,269.8,3.67,363
REQ-02260,2026-02-16 03:01:00,Auth Service,Staging,Mumbai,PUT,502,290.5,3.31,55
REQ-02261,2026-06-14 03:51:00,API Gateway,Production,Pune,GET,400,170.9,1.05,442
REQ-02262,2026-05-06 23:30:00,API Gateway,Production,Mumbai,POST,502,436.4,2.63,385
REQ-02263,2026-03-01 03:44:00,User Service,Production,Pune,GET,502,146.8,2.05,233
REQ-02264,2026-04-04 14:29:00,API Gateway,Staging,Mumbai,GET,200,251.8,1.55,320
REQ-02265,2026-06-17 05:24:00,Notification Service,Production,Hyderabad,GET,201,225.7,1.99,408
REQ-02266,2026-05-18 11:36:00,Auth Service,Production,Pune,GET,200,105.6,0.26,316
REQ-02267,2026-04-17 01:21:00,Payment Service,Production,Mumbai,PUT,200,251.6,0.64,446
REQ-02268,2026-06-28 21:03:00,Notification Service,Staging,Bangalore,PUT,200,128.7,2.92,105
REQ-02269,2026-03-23 01:11:00,Notification Service,Production,Mumbai,GET,503,454.0,2.48,133
REQ-02270,2026-05-19 20:33:00,Payment Service,Production,Pune,POST,429,444.4,1.53,455
REQ-02271,2026-01-15 01:44:00,Notification Service,Production,Hyderabad,PUT,500,420.8,2.04,173
REQ-02272,2026-03-06 09:00:00,Payment Service,Production,Pune,POST,401,299.8,2.96,397
REQ-02273,2026-06-24 15:00:00,Payment Service,Production,Mumbai,PUT,200,258.7,2.83,166
REQ-02274,2026-03-02 13:09:00,User Service,Production,Pune,POST,404,102.7,1.81,404
REQ-02275,2026-01-27 08:44:00,Payment Service,Staging,Hyderabad,POST,200,412.1,2.31,252
REQ-02276,2026-06-16 10:45:00,User Service,Production,Bangalore,GET,429,145.3,3.52,310
REQ-02277,2026-06-13 16:58:00,API Gateway,Production,Bangalore,POST,200,149.1,1.81,421
REQ-02278,2026-02-25 19:10:00,Payment Service,Production,Bangalore,POST,200,289.6,2.29,89
REQ-02279,2026-01-19 17:58:00,User Service,Production,Pune,POST,400,266.9,1.48,425
REQ-02280,2026-04-22 03:14:00,User Service,Production,Mumbai,POST,200,202.6,1.2,50
REQ-02281,2026-02-16 02:43:00,API Gateway,Production,Pune,GET,201,124.2,1.45,107
REQ-02282,2026-03-24 15:44:00,Payment Service,Production,Mumbai,GET,200,427.6,2.0,306
REQ-02283,2026-06-18 02:36:00,User Service,Production,Pune,GET,429,170.8,2.79,387
REQ-02284,2026-02-01 11:11:00,API Gateway,Staging,Pune,GET,200,150.3,2.41,457
REQ-02285,2026-04-20 12:46:00,API Gateway,Production,Bangalore,GET,200,228.9,0.89,59
REQ-02286,2026-01-25 21:28:00,Notification Service,Staging,Pune,PUT,401,160.9,0.49,445
REQ-02287,2026-05-04 11:37:00,Auth Service,Production,Mumbai,GET,404,109.3,1.94,237
REQ-02288,2026-06-06 08:42:00,Payment Service,Staging,Pune,POST,200,171.0,0.71,70
REQ-02289,2026-03-12 22:28:00,User Service,Production,Bangalore,GET,200,214.3,2.91,202
REQ-02290,2026-05-31 16:19:00,Auth Service,Production,Pune,GET,200,112.5,1.68,35
REQ-02291,2026-03-28 17:18:00,Payment Service,Production,Hyderabad,POST,200,325.7,3.35,286
REQ-02292,2026-04-19 00:41:00,API Gateway,Production,Hyderabad,PUT,503,205.2,2.17,219
REQ-02293,2026-03-23 10:13:00,API Gateway,Production,Hyderabad,GET,200,230.1,1.52,17
REQ-02294,2026-02-24 09:46:00,Payment Service,Staging,Hyderabad,GET,200,327.9,2.64,469
REQ-02295,2026-05-04 14:35:00,Auth Service,Production,Mumbai,GET,429,92.1,1.3,326
REQ-02296,2026-06-21 23:27:00,API Gateway,Production,Mumbai,GET,200,139.3,2.24,294
REQ-02297,2026-04-18 00:23:00,Auth Service,Production,Hyderabad,PUT,503,255.4,3.09,411
REQ-02298,2026-04-17 06:15:00,Notification Service,Production,Hyderabad,POST,404,237.6,1.8,40
REQ-02299,2026-04-19 02:33:00,API Gateway,Production,Mumbai,POST,200,276.6,0.71,205
REQ-02300,2026-02-01 21:52:00,API Gateway,Production,Mumbai,POST,201,159.3,0.25,165
REQ-02301,2026-05-13 13:01:00,User Service,Production,Hyderabad,GET,401,319.5,3.96,346
REQ-02302,2026-03-09 06:38:00,Payment Service,Production,Hyderabad,POST,400,416.8,0.49,195
REQ-02303,2026-01-05 20:57:00,Payment Service,Production,Bangalore,POST,200,376.4,0.74,245
REQ-02304,2026-02-20 14:12:00,API Gateway,Production,Bangalore,GET,200,146.1,1.31,244
REQ-02305,2026-02-04 10:17:00,Payment Service,Production,Bangalore,GET,200,230.6,0.3,99
REQ-02306,2026-06-06 00:12:00,User Service,Production,Hyderabad,POST,200,236.9,0.43,217
REQ-02307,2026-02-09 17:39:00,Payment Service,Production,Pune,GET,404,277.0,2.43,152
REQ-02308,2026-02-22 00:11:00,API Gateway,Production,Pune,GET,200,152.5,2.93,277
REQ-02309,2026-02-05 08:49:00,User Service,Production,Hyderabad,GET,200,247.4,2.47,380
REQ-02310,2026-01-27 23:45:00,User Service,Production,Pune,POST,200,392.8,3.67,372
REQ-02311,2026-03-28 02:18:00,Notification Service,Production,Pune,POST,200,296.7,2.69,382
REQ-02312,2026-03-02 21:59:00,Notification Service,Production,Bangalore,DELETE,200,228.4,1.38,186
REQ-02313,2026-05-06 20:11:00,Notification Service,Staging,Mumbai,GET,200,287.5,1.05,338
REQ-02314,2026-04-26 17:35:00,User Service,Production,Pune,GET,200,196.2,3.9,203
REQ-02315,2026-01-24 23:27:00,Payment Service,Staging,Pune,POST,200,487.1,2.2,258
REQ-02316,2026-01-08 15:56:00,API Gateway,Production,Pune,POST,200,165.3,3.99,274
REQ-02317,2026-05-19 03:24:00,Auth Service,Production,Hyderabad,GET,200,111.0,0.61,351
REQ-02318,2026-03-27 09:10:00,Auth Service,Production,Mumbai,GET,401,141.7,1.68,212
REQ-02319,2026-02-11 07:09:00,API Gateway,Staging,Pune,PUT,400,180.0,3.31,203
REQ-02320,2026-03-14 12:25:00,User Service,Production,Mumbai,POST,200,115.7,3.41,118
REQ-02321,2026-05-26 17:07:00,Payment Service,Production,Bangalore,POST,500,741.3,0.27,470
REQ-02322,2026-04-11 01:04:00,Payment Service,Production,Bangalore,PUT,200,415.2,3.29,443
REQ-02323,2026-06-25 23:03:00,Auth Service,Production,Mumbai,GET,200,131.9,2.74,199
REQ-02324,2026-05-24 13:25:00,Payment Service,Staging,Mumbai,POST,500,435.1,0.45,150
REQ-02325,2026-06-05 01:38:00,Notification Service,Production,Bangalore,GET,201,274.5,1.56,41
REQ-02326,2026-01-11 12:31:00,Notification Service,Production,Hyderabad,PUT,404,234.5,2.15,88
REQ-02327,2026-05-12 06:20:00,Payment Service,Production,Mumbai,GET,201,556.6,1.35,162
REQ-02328,2026-06-29 12:32:00,API Gateway,Production,Pune,GET,429,183.1,1.59,396
REQ-02329,2026-02-08 11:07:00,API Gateway,Production,Hyderabad,GET,200,197.1,0.15,291
REQ-02330,2026-03-26 22:35:00,Auth Service,Production,Pune,POST,200,205.7,1.61,112
REQ-02331,2026-03-15 15:32:00,Payment Service,Production,Bangalore,GET,200,451.1,2.46,370
REQ-02332,2026-03-26 19:40:00,User Service,Production,Bangalore,DELETE,201,107.1,2.22,450
REQ-02333,2026-01-24 15:10:00,User Service,Production,Mumbai,GET,200,70.0,0.93,486
REQ-02334,2026-06-22 06:53:00,User Service,Production,Pune,GET,502,81.6,1.31,334
REQ-02335,2026-04-14 14:26:00,User Service,Production,Pune,POST,200,219.3,1.59,356
REQ-02336,2026-02-24 08:03:00,Payment Service,Production,Bangalore,PUT,200,511.8,3.4,64
REQ-02337,2026-04-26 08:53:00,User Service,Production,Hyderabad,POST,401,194.7,2.44,432
REQ-02338,2026-03-20 16:38:00,API Gateway,Production,Bangalore,POST,502,186.2,1.38,394
REQ-02339,2026-03-04 06:40:00,API Gateway,Production,Bangalore,POST,404,232.7,3.87,86
REQ-02340,2026-04-04 13:30:00,User Service,Production,Pune,PUT,429,135.1,1.21,302
REQ-02341,2026-06-06 14:26:00,API Gateway,Production,Hyderabad,GET,401,174.8,0.1,495
REQ-02342,2026-02-20 15:40:00,Notification Service,Production,Hyderabad,GET,404,170.0,1.11,130
REQ-02343,2026-01-11 07:44:00,Auth Service,Production,Bangalore,GET,500,233.5,3.58,287
REQ-02344,2026-01-15 08:21:00,User Service,Production,Mumbai,PUT,200,149.3,0.4,403
REQ-02345,2026-05-12 15:23:00,Payment Service,Staging,Pune,POST,200,342.4,3.02,275
REQ-02346,2026-02-03 17:46:00,User Service,Production,Mumbai,GET,200,201.3,2.06,359
REQ-02347,2026-04-12 02:37:00,Notification Service,Staging,Bangalore,GET,201,250.0,2.6,389
REQ-02348,2026-06-18 23:36:00,Payment Service,Staging,Mumbai,DELETE,404,390.6,0.2,83
REQ-02349,2026-05-10 15:26:00,API Gateway,Production,Mumbai,DELETE,200,205.9,2.49,292
REQ-02350,2026-03-27 11:26:00,Notification Service,Production,Mumbai,POST,201,203.7,2.67,344
REQ-02351,2026-05-01 16:44:00,API Gateway,Production,Mumbai,POST,200,218.7,0.27,145
REQ-02352,2026-01-31 02:02:00,Auth Service,Production,Hyderabad,POST,429,126.8,1.32,77
REQ-02353,2026-04-11 15:22:00,API Gateway,Production,Bangalore,GET,404,205.4,0.21,219
REQ-02354,2026-04-03 04:57:00,Payment Service,Production,Hyderabad,DELETE,429,362.7,1.79,66
REQ-02355,2026-03-27 07:07:00,User Service,Staging,Pune,GET,401,311.5,1.18,435
REQ-02356,2026-02-03 20:57:00,API Gateway,Production,Bangalore,PUT,200,216.6,3.94,152
REQ-02357,2026-01-03 11:33:00,API Gateway,Production,Hyderabad,PUT,429,202.0,1.76,100
REQ-02358,2026-01-31 11:38:00,API Gateway,Staging,Hyderabad,DELETE,200,185.8,1.19,448
REQ-02359,2026-01-09 06:11:00,Notification Service,Staging,Bangalore,GET,400,354.9,2.13,188
REQ-02360,2026-06-23 12:12:00,User Service,Production,Pune,PUT,401,260.6,0.26,430
REQ-02361,2026-03-16 06:07:00,Notification Service,Production,Pune,POST,200,261.6,2.28,157
REQ-02362,2026-03-03 13:40:00,API Gateway,Production,Bangalore,GET,200,230.2,1.86,449
REQ-02363,2026-06-18 11:11:00,User Service,Production,Hyderabad,DELETE,200,112.9,2.95,296
REQ-02364,2026-04-24 21:11:00,Payment Service,Production,Hyderabad,GET,201,273.3,0.19,162
REQ-02365,2026-04-16 11:58:00,User Service,Production,Bangalore,PUT,200,180.5,1.48,71
REQ-02366,2026-05-22 11:53:00,User Service,Production,Pune,DELETE,200,195.6,0.46,74
REQ-02367,2026-01-30 13:45:00,Payment Service,Production,Hyderabad,GET,200,153.9,3.07,318
REQ-02368,2026-04-27 20:38:00,User Service,Production,Mumbai,POST,200,233.1,0.15,163
REQ-02369,2026-04-17 16:56:00,User Service,Production,Pune,GET,429,112.4,2.98,230
REQ-02370,2026-06-02 07:00:00,Payment Service,Production,Bangalore,POST,201,328.0,3.98,151
REQ-02371,2026-05-11 00:25:00,API Gateway,Production,Bangalore,PUT,400,245.4,2.27,184
REQ-02372,2026-01-10 05:32:00,Payment Service,Production,Bangalore,PUT,401,249.0,3.07,147
REQ-02373,2026-01-25 08:19:00,Notification Service,Production,Hyderabad,DELETE,502,290.5,0.32,292
REQ-02374,2026-04-03 03:54:00,Payment Service,Staging,Hyderabad,GET,200,230.2,2.38,348
REQ-02375,2026-03-13 07:17:00,Payment Service,Staging,Mumbai,POST,200,262.4,0.65,319
REQ-02376,2026-06-26 21:40:00,API Gateway,Production,Mumbai,GET,200,181.2,3.68,492
REQ-02377,2026-06-12 21:39:00,Notification Service,Production,Hyderabad,PUT,404,266.4,2.61,499
REQ-02378,2026-05-03 22:11:00,Auth Service,Staging,Hyderabad,GET,200,116.0,1.35,421
REQ-02379,2026-03-11 18:35:00,Auth Service,Production,Bangalore,PUT,400,137.8,2.16,29
REQ-02380,2026-01-08 13:56:00,API Gateway,Production,Hyderabad,PUT,200,126.2,1.62,241
REQ-02381,2026-01-08 21:29:00,User Service,Staging,Hyderabad,POST,200,203.1,0.63,432
REQ-02382,2026-04-16 11:38:00,User Service,Production,Bangalore,GET,401,217.2,3.94,152
REQ-02383,2026-01-18 18:57:00,Payment Service,Production,Hyderabad,POST,200,261.1,3.74,42
REQ-02384,2026-01-08 22:23:00,User Service,Production,Bangalore,GET,200,180.8,2.69,431
REQ-02385,2026-03-12 21:30:00,Payment Service,Production,Mumbai,POST,404,284.0,3.71,381
REQ-02386,2026-03-20 22:15:00,User Service,Production,Hyderabad,PUT,200,337.4,2.47,369
REQ-02387,2026-06-07 10:53:00,Notification Service,Staging,Mumbai,DELETE,503,358.9,2.73,465
REQ-02388,2026-01-06 12:18:00,API Gateway,Staging,Bangalore,POST,502,415.2,0.22,220
REQ-02389,2026-05-23 22:27:00,User Service,Production,Hyderabad,GET,200,261.6,1.43,347
REQ-02390,2026-03-01 14:39:00,Auth Service,Staging,Hyderabad,GET,400,90.5,2.91,46
REQ-02391,2026-05-27 07:14:00,API Gateway,Production,Pune,PUT,503,134.1,3.19,183
REQ-02392,2026-04-09 09:36:00,API Gateway,Production,Pune,GET,429,139.6,1.21,108
REQ-02393,2026-04-07 06:59:00,User Service,Production,Mumbai,GET,503,306.5,1.89,366
REQ-02394,2026-01-14 21:21:00,Auth Service,Production,Hyderabad,POST,200,72.9,1.6,360
REQ-02395,2026-01-25 22:50:00,Auth Service,Production,Pune,GET,200,71.2,0.4,128
REQ-02396,2026-02-28 03:25:00,User Service,Staging,Bangalore,POST,400,193.4,3.72,327
REQ-02397,2026-01-13 15:06:00,Payment Service,Production,Hyderabad,GET,200,359.1,2.51,155
REQ-02398,2026-01-24 00:15:00,Auth Service,Production,Mumbai,POST,200,149.4,2.76,334
REQ-02399,2026-04-05 03:39:00,API Gateway,Production,Bangalore,POST,200,210.8,1.35,250
REQ-02400,2026-02-14 17:18:00,Payment Service,Staging,Bangalore,GET,400,290.5,0.87,203
REQ-02401,2026-01-10 18:20:00,API Gateway,Production,Bangalore,GET,400,288.8,1.07,420
REQ-02402,2026-04-04 01:54:00,Payment Service,Production,Bangalore,GET,502,199.1,1.88,253
REQ-02403,2026-06-19 13:46:00,Auth Service,Production,Bangalore,PUT,201,143.2,1.6,430
REQ-02404,2026-04-21 10:09:00,Payment Service,Production,Mumbai,POST,404,304.9,0.84,456
REQ-02405,2026-05-06 14:42:00,User Service,Staging,Bangalore,GET,503,204.7,3.84,482
REQ-02406,2026-05-26 00:03:00,Payment Service,Production,Pune,GET,404,347.9,1.77,286
REQ-02407,2026-01-30 23:22:00,Notification Service,Production,Mumbai,GET,503,359.9,3.27,227
REQ-02408,2026-04-21 18:35:00,Auth Service,Staging,Mumbai,GET,200,136.0,0.9,74
REQ-02409,2026-01-18 04:12:00,User Service,Production,Pune,POST,503,273.5,3.04,497
REQ-02410,2026-03-16 06:17:00,Notification Service,Staging,Bangalore,POST,502,264.0,0.64,302
REQ-02411,2026-05-20 10:23:00,Notification Service,Production,Mumbai,DELETE,400,251.9,2.68,399
REQ-02412,2026-05-27 21:31:00,User Service,Production,Hyderabad,GET,200,188.7,1.35,266
REQ-02413,2026-02-07 20:44:00,API Gateway,Staging,Hyderabad,GET,200,165.8,0.92,19
REQ-02414,2026-01-28 07:55:00,API Gateway,Staging,Pune,GET,200,166.9,1.01,430
REQ-02415,2026-05-26 15:43:00,Payment Service,Production,Pune,GET,502,430.8,0.81,200
REQ-02416,2026-06-20 16:59:00,Auth Service,Staging,Bangalore,PUT,200,143.0,2.96,349
REQ-02417,2026-06-04 15:36:00,Notification Service,Production,Pune,GET,429,249.5,2.8,382
REQ-02418,2026-06-22 15:03:00,Auth Service,Production,Pune,POST,200,93.0,1.32,146
REQ-02419,2026-03-28 17:48:00,Notification Service,Production,Bangalore,POST,201,262.6,2.36,133
REQ-02420,2026-02-23 19:21:00,User Service,Production,Hyderabad,POST,200,285.6,3.86,244
REQ-02421,2026-01-21 22:26:00,API Gateway,Production,Hyderabad,GET,200,140.2,2.74,372
REQ-02422,2026-01-21 11:09:00,API Gateway,Staging,Mumbai,POST,200,184.3,2.35,465
REQ-02423,2026-05-08 10:37:00,User Service,Production,Bangalore,GET,400,244.8,2.18,283
REQ-02424,2026-01-17 08:33:00,API Gateway,Staging,Bangalore,GET,201,211.4,1.65,353
REQ-02425,2026-01-31 12:33:00,User Service,Production,Bangalore,GET,401,192.1,2.37,265
REQ-02426,2026-01-21 14:41:00,API Gateway,Production,Hyderabad,GET,200,214.5,3.12,293
REQ-02427,2026-04-23 07:54:00,API Gateway,Production,Hyderabad,GET,404,241.2,0.92,245
REQ-02428,2026-02-17 00:16:00,API Gateway,Production,Bangalore,PUT,429,133.4,2.23,321
REQ-02429,2026-01-06 17:35:00,Notification Service,Production,Hyderabad,PUT,200,64.2,3.58,135
REQ-02430,2026-02-21 10:49:00,User Service,Production,Hyderabad,POST,201,224.2,1.47,27
REQ-02431,2026-05-26 19:25:00,User Service,Production,Pune,GET,200,309.9,3.52,379
REQ-02432,2026-04-03 10:49:00,Notification Service,Production,Pune,POST,200,289.4,1.54,445
REQ-02433,2026-06-26 11:47:00,Auth Service,Production,Mumbai,GET,200,160.3,3.11,432
REQ-02434,2026-06-14 05:45:00,User Service,Production,Bangalore,DELETE,500,329.3,0.43,15
REQ-02435,2026-04-19 13:50:00,Payment Service,Production,Pune,GET,200,292.5,1.46,124
REQ-02436,2026-06-10 13:44:00,Payment Service,Production,Hyderabad,GET,400,453.4,3.72,424
REQ-02437,2026-05-28 10:02:00,API Gateway,Production,Pune,GET,200,256.4,2.76,87
REQ-02438,2026-05-17 17:36:00,Notification Service,Production,Hyderabad,POST,500,189.1,2.89,183
REQ-02439,2026-06-27 13:51:00,Notification Service,Production,Mumbai,POST,200,233.1,3.87,319
REQ-02440,2026-02-23 17:14:00,API Gateway,Production,Mumbai,GET,200,226.6,0.27,352
REQ-02441,2026-03-28 08:25:00,Notification Service,Staging,Bangalore,GET,200,273.4,0.71,197
REQ-02442,2026-01-13 21:00:00,API Gateway,Staging,Pune,DELETE,400,136.5,3.28,8
REQ-02443,2026-05-20 19:39:00,Auth Service,Production,Hyderabad,GET,200,211.1,1.39,38
REQ-02444,2026-06-15 18:33:00,Notification Service,Production,Bangalore,DELETE,200,184.2,2.91,296
REQ-02445,2026-04-08 04:37:00,Auth Service,Staging,Bangalore,GET,503,389.4,3.78,378
REQ-02446,2026-01-13 08:02:00,API Gateway,Production,Bangalore,POST,200,222.6,2.99,277
REQ-02447,2026-05-12 23:08:00,Auth Service,Production,Mumbai,POST,502,277.3,2.89,446
REQ-02448,2026-02-17 19:38:00,API Gateway,Production,Pune,DELETE,200,192.9,2.33,387
REQ-02449,2026-03-24 21:38:00,API Gateway,Staging,Pune,POST,503,328.3,0.62,71
REQ-02450,2026-04-13 19:08:00,Notification Service,Production,Hyderabad,POST,400,163.3,0.37,43
REQ-02451,2026-03-20 00:35:00,Auth Service,Staging,Hyderabad,POST,200,118.3,2.92,56
REQ-02452,2026-06-27 13:48:00,Payment Service,Production,Hyderabad,POST,503,468.9,1.16,160
REQ-02453,2026-04-12 16:41:00,API Gateway,Staging,Pune,POST,200,171.3,3.35,148
REQ-02454,2026-04-27 07:01:00,Payment Service,Production,Hyderabad,PUT,404,295.6,2.29,219
REQ-02455,2026-03-26 15:58:00,Auth Service,Production,Bangalore,GET,500,133.0,2.23,56
REQ-02456,2026-04-29 12:15:00,Notification Service,Staging,Mumbai,POST,200,267.1,0.73,323
REQ-02457,2026-01-01 20:07:00,Auth Service,Production,Mumbai,POST,201,135.4,1.23,362
REQ-02458,2026-03-13 01:31:00,User Service,Production,Hyderabad,GET,404,225.3,2.1,28
REQ-02459,2026-03-18 16:46:00,Payment Service,Production,Pune,GET,200,330.9,3.65,27
REQ-02460,2026-05-17 01:15:00,Auth Service,Production,Pune,DELETE,201,170.8,3.5,376
REQ-02461,2026-03-24 07:29:00,Auth Service,Production,Bangalore,GET,200,128.0,3.35,488
REQ-02462,2026-05-26 13:53:00,API Gateway,Production,Bangalore,DELETE,200,225.5,2.49,310
REQ-02463,2026-05-01 03:33:00,Auth Service,Staging,Mumbai,GET,200,104.9,0.11,421
REQ-02464,2026-03-18 18:39:00,Payment Service,Production,Hyderabad,POST,201,449.5,0.12,34
REQ-02465,2026-06-05 20:02:00,API Gateway,Production,Mumbai,POST,400,159.0,2.2,80
REQ-02466,2026-01-17 00:51:00,Notification Service,Production,Mumbai,POST,500,291.3,3.64,406
REQ-02467,2026-01-16 14:45:00,Auth Service,Staging,Mumbai,GET,429,144.2,1.7,334
REQ-02468,2026-02-14 00:29:00,API Gateway,Production,Bangalore,GET,400,181.4,0.6,56
REQ-02469,2026-02-14 07:49:00,Auth Service,Production,Bangalore,PUT,201,137.8,2.44,197
REQ-02470,2026-03-10 19:33:00,Payment Service,Production,Mumbai,GET,200,352.5,0.51,125
REQ-02471,2026-02-06 06:14:00,Payment Service,Production,Hyderabad,GET,400,493.7,1.15,84
REQ-02472,2026-03-02 08:09:00,API Gateway,Production,Hyderabad,POST,200,162.1,2.95,25
REQ-02473,2026-04-18 01:35:00,API Gateway,Production,Mumbai,POST,201,147.5,1.57,189
REQ-02474,2026-01-12 09:16:00,Auth Service,Production,Hyderabad,GET,201,73.4,0.54,330
REQ-02475,2026-04-02 02:12:00,User Service,Production,Mumbai,GET,200,172.2,0.93,396
REQ-02476,2026-05-31 23:25:00,Payment Service,Production,Mumbai,POST,200,295.9,1.25,202
REQ-02477,2026-01-08 10:25:00,Payment Service,Production,Bangalore,PUT,200,168.4,3.72,343
REQ-02478,2026-02-04 15:09:00,Notification Service,Production,Bangalore,POST,401,246.2,2.77,127
REQ-02479,2026-01-22 07:37:00,Payment Service,Production,Pune,POST,200,198.2,1.76,436
REQ-02480,2026-03-12 09:43:00,Notification Service,Production,Pune,GET,201,273.1,2.15,466
REQ-02481,2026-05-24 16:50:00,Payment Service,Production,Mumbai,DELETE,404,399.0,0.38,62
REQ-02482,2026-04-15 06:40:00,Payment Service,Production,Hyderabad,PUT,200,187.8,2.16,229
REQ-02483,2026-03-11 01:07:00,Notification Service,Production,Hyderabad,GET,200,209.8,3.12,374
REQ-02484,2026-01-05 21:05:00,Auth Service,Production,Bangalore,POST,429,210.4,3.59,53
REQ-02485,2026-01-10 18:35:00,Auth Service,Staging,Pune,POST,400,78.4,3.89,37
REQ-02486,2026-01-27 18:21:00,API Gateway,Production,Bangalore,POST,200,189.5,3.21,323
REQ-02487,2026-04-29 09:53:00,Payment Service,Production,Mumbai,GET,429,257.3,0.14,454
REQ-02488,2026-04-12 18:20:00,Auth Service,Production,Bangalore,GET,200,113.4,0.66,169
REQ-02489,2026-06-20 01:14:00,Payment Service,Production,Hyderabad,GET,201,234.0,3.98,317
REQ-02490,2026-05-19 08:18:00,User Service,Production,Hyderabad,PUT,200,223.0,1.77,103
REQ-02491,2026-05-16 03:26:00,User Service,Production,Hyderabad,GET,201,179.8,2.02,331
REQ-02492,2026-03-12 05:19:00,Notification Service,Production,Mumbai,DELETE,404,210.1,1.06,350
REQ-02493,2026-05-21 02:24:00,Auth Service,Staging,Pune,GET,200,126.8,3.0,396
REQ-02494,2026-05-22 13:59:00,Payment Service,Production,Bangalore,GET,502,501.4,2.98,36
REQ-02495,2026-06-19 19:02:00,Notification Service,Production,Pune,POST,200,175.4,0.5,275
REQ-02496,2026-03-24 23:36:00,Auth Service,Staging,Pune,POST,200,118.0,1.81,482
REQ-02497,2026-04-13 04:19:00,API Gateway,Staging,Mumbai,POST,201,151.0,3.82,80
REQ-02498,2026-02-10 23:10:00,User Service,Staging,Bangalore,POST,502,276.7,3.21,379
REQ-02499,2026-05-29 11:23:00,User Service,Production,Hyderabad,DELETE,429,148.3,1.41,432
REQ-02500,2026-05-26 00:34:00,API Gateway,Production,Hyderabad,POST,200,157.5,1.91,400
REQ-02501,2026-04-25 01:10:00,Notification Service,Staging,Hyderabad,POST,201,181.7,3.37,11
